4.418313503265380859e-01,1.693476438522338867e-01,2.304574847221374512e-01
-6.398294121026992798e-02,2.008422315120697021e-01,-5.166784524917602539e-01
4.346712529659271240e-01,-2.008918076753616333e-01,2.482001930475234985e-01
-6.754892468452453613e-01,-5.146185755729675293e-01,-4.973566830158233643e-01
5.829061865806579590e-01,-4.234815537929534912e-01,-5.891402363777160645e-01
-3.575792014598846436e-01,4.458996951580047607e-01,3.903944194316864014e-01
2.010145783424377441e-01,-1.330285221338272095e-01,-8.396262675523757935e-02
5.524803400039672852e-01,-1.818681061267852783e-01,4.612712264060974121e-01
-5.242429375648498535e-01,-7.544408440589904785e-01,-4.994139969348907471e-01
-4.739420115947723389e-01,-6.704953312873840332e-01,6.033083200454711914e-01
3.840487450361251831e-02,-6.530714686959981918e-03,2.590343914926052094e-02
