1.393478363752365112e-01,3.730723559856414795e-01,2.605179324746131897e-02
-2.246281057596206665e-01,2.931647002696990967e-01,-5.453090071678161621e-01
-9.351729601621627808e-02,1.030431538820266724e-01,-1.796313077211380005e-01
6.203083395957946777e-01,8.572705835103988647e-02,-2.356382161378860474e-01
-5.866529941558837891e-01,-5.783702135086059570e-01,-4.972855448722839355e-01
4.157684743404388428e-01,-6.277418732643127441e-01,-3.567294776439666748e-01
-5.078530311584472656e-02,5.089184641838073730e-01,-2.997196614742279053e-01
-5.521564483642578125e-01,5.873554944992065430e-01,7.055579125881195068e-02
5.685976147651672363e-01,5.600738525390625000e-01,-3.606227934360504150e-01
-4.549133181571960449e-01,-5.693838596343994141e-01,-5.423297286033630371e-01
7.565840333700180054e-02,3.059806488454341888e-02,4.740537703037261963e-02
