4.506091400980949402e-02,3.753646314144134521e-01,5.265339463949203491e-02
6.478433012962341309e-01,4.888867139816284180e-01,5.669168829917907715e-01
-4.335627555847167969e-01,-2.604731917381286621e-01,-3.217056989669799805e-01
-5.979174375534057617e-02,3.924624621868133545e-01,-2.274231314659118652e-01
3.113418817520141602e-01,-3.795125782489776611e-01,1.058512032032012939e-01
5.729681253433227539e-01,5.789918303489685059e-01,1.518971323966979980e-01
2.689656317234039307e-01,1.946514844894409180e-01,4.668504893779754639e-01
1.560920178890228271e-01,-4.011607468128204346e-01,3.462975099682807922e-02
-2.820977568626403809e-01,1.776868104934692383e-01,-2.048660069704055786e-01
4.380071759223937988e-01,-6.553684175014495850e-02,4.989328607916831970e-02
5.695668980479240417e-02,3.244953975081443787e-02,-1.355214696377515793e-02
