-5.658772587776184082e-01,4.374190419912338257e-02,1.451332718133926392e-01
-4.318732321262359619e-01,-2.289858311414718628e-01,4.420598149299621582e-01
3.944814503192901611e-01,-9.556780755519866943e-02,-5.329304337501525879e-01
-4.636692404747009277e-01,-3.283040821552276611e-01,-2.246286869049072266e-01
1.208431422710418701e-01,6.097628548741340637e-02,-3.901667296886444092e-01
4.873330891132354736e-01,2.346715778112411499e-01,1.147314906120300293e-02
-1.960232555866241455e-01,9.411205351352691650e-02,8.653572946786880493e-02
-4.864946305751800537e-01,3.106140159070491791e-02,5.259226560592651367e-01
1.455276161432266235e-01,1.033013314008712769e-01,-1.866070628166198730e-01
-9.650846570730209351e-02,-1.899445652961730957e-01,-2.042609006166458130e-01
3.846298903226852417e-02,2.231058850884437561e-02,4.470467567443847656e-02
