-1.283280014991760254e+00,-1.360193490982055664e+00,-1.368274569511413574e+00
9.435523748397827148e-01,8.710231781005859375e-01,8.909221887588500977e-01
-5.499314665794372559e-01,-5.678244233131408691e-01,-5.687288641929626465e-01
6.278572082519531250e-01,6.543104052543640137e-01,6.688481569290161133e-01
6.271337866783142090e-01,6.328164935111999512e-01,6.464576125144958496e-01
-4.884108006954193115e-01,-5.916821956634521484e-01,-5.858161449432373047e-01
7.675957083702087402e-01,8.959626555442810059e-01,9.041996002197265625e-01
-5.684758722782135010e-02,-2.888021767139434814e-01,-2.724134325981140137e-01
-1.330592989921569824e+00,-1.403885245323181152e+00,-1.411876797676086426e+00
5.961210727691650391e-01,3.821374475955963135e-01,4.045584499835968018e-01
2.582755982875823975e-01,1.952364593744277954e-01,1.944215297698974609e-01
