-1.057343006134033203e+00,-1.059913039207458496e+00,-1.039940953254699707e+00
-2.608131468296051025e-01,-2.722412049770355225e-01,-2.828773856163024902e-01
7.143500447273254395e-01,6.899452209472656250e-01,6.841078996658325195e-01
9.498274326324462891e-01,6.403270363807678223e-01,1.111648157238960266e-01
7.785295844078063965e-01,7.597287297248840332e-01,8.250214457511901855e-01
-9.538438320159912109e-01,-9.290708303451538086e-01,-9.385823607444763184e-01
-1.280252218246459961e+00,-1.270380139350891113e+00,-1.120521306991577148e+00
-6.212609410285949707e-01,-5.451718568801879883e-01,-3.664860427379608154e-01
1.066294908523559570e+00,1.075646758079528809e+00,1.120761156082153320e+00
-3.036884963512420654e-01,-5.203184485435485840e-02,4.330407381057739258e-01
-1.344909816980361938e-01,-1.554995477199554443e-01,-1.432985812425613403e-01
