1.117768406867980957e+00,9.556791186332702637e-01,9.557266831398010254e-01
1.488876491785049438e-01,4.507545232772827148e-01,4.573870301246643066e-01
6.926651000976562500e-01,6.522800922393798828e-01,6.619191765785217285e-01
-5.780325531959533691e-01,-6.214910149574279785e-01,-6.187579631805419922e-01
8.325570225715637207e-01,8.434336781501770020e-01,8.472986221313476562e-01
-8.135360479354858398e-01,-6.131831407546997070e-01,-6.264657974243164062e-01
6.350108981132507324e-01,6.893786191940307617e-01,6.857545971870422363e-01
6.415129899978637695e-01,6.723551750183105469e-01,6.718982458114624023e-01
-1.148545980453491211e+00,-1.206358790397644043e+00,-1.208867311477661133e+00
-6.521527171134948730e-01,-6.492449045181274414e-01,-6.545465588569641113e-01
2.080462872982025146e-01,1.937404125928878784e-01,1.842882633209228516e-01
